cat,keyword
医药,"循证医学的真与善,循证医学,人文医学,证据,"
医药,"补中益气汤加减治疗直肠脱垂Meta分析,补中益气汤加减,直肠脱垂,随机对照试验,Meta分析"
医药,"山西省在校医学生对药物Ⅰ期临床试验认知现状及参与意愿调查,药物Ⅰ期临床试验,知情同意,医学生,受试者"
农业科学,"共享农业视角下农村农业经营体系发展研究,共享农业,农业经营体系,发展,研究"
农业科学,"基于因子分析的江苏省都市农业发展评价,因子分析,江苏省,都市农业,发展水平"
农业科学,"内蒙古玉米主产区农业热量资源变化及其对策探讨,内蒙古,气温,积温,玉米"
农业科学,"温州市农业灌溉水有效利用系数阈值测算,阈值测算,灌溉水利用系数,最大供水能力法,水文年法"
农业科学,"城郊型成都绿湾农业合作社生态农场的能流分析和提升对策,城郊型,生态农场,能流特征,投能结构"
农业科学,"2019年冬极端阴雨天气对衢州农业生产影响,冬季,阴雨寡照,设施农业,影响"
农业科学,"加强对外合作交流助力高水平农业科研院所建设,对外合作,青年人才,科研平台,"
农业科学,"农业大学资源环境类本科生科教融合培养模式的实践 ——以华南农业大学资源环境学院为例,科教融合,资源环境类本科生,培养模式,实践"
农业科学,"信息化推动农业现代化发展的模式及策略研究,农业现代化,信息化,互联网,农业电子"
农业科学,"2018～2019年长沙极端阴雨寡照天气对农业生产的影响,天气,阴雨寡照,农业,长沙"
农业科学,"浙江省农业可持续发展水平评价,资源利用效率,农业可持续发展,综合评价,"
农业科学,"人力资本对湖北省农业经济增长影响研究,全要素生产率,技术进步率,人力资本,可变折旧"
农业科学,"云南省高原特色农业产业政策创新探析,高原特色农业,产业政策创新,云南,"
农业科学,"农业生产方式选择的市场化率分析,农业生产方式,资本劳动比率,产品市场商品化率,"
农业科学,"农业自动导航系统移动试验平台的研制,农业自动导航,试验平台,自动转向,自动巡航"
农业科学,"江西省农业活动甲烷排放估算,温室气体,农业,甲烷排放,江西省"
农业科学,"中部地区农业上市公司财务绩效的评价思考 ——基于EVA值单维度与综合因子分析多元维度,EVA,综合因子分析,财务绩效,农业上市公司"
农业科学,"生态环境视角下有机农业发展助推环境保护与绿色发展(1994—2019),生态环境,有机农业,有机产品基地,绿色发展"
农业科学,"基于遥感监测的农业洪涝灾害评估方法研究,GIS,农业洪涝灾害,遥感监测,灾害评估"
农业科学,"国外农业科技创新金融支持体系对我国的启示,农业,科技创新,金融体系,"
农业科学,"开化山泉流水养鱼系统的遗产特征及价值分析,山泉流水养鱼,农业文化遗产,特征,价值"
农业科学,"稻作农业文化遗产及其保护与发展探讨,稻作农业,稻作农业文化遗产,全球重要农业文化遗产,中国重要农业文化遗产"
农业科学,"民国广东农业文献的种类及其价值——以华南农业大学馆藏为例,民国时期,农业文献,类别,价值"
农业科学,"基于AHP-熵权法的农业节水技术综合效益评价,节水灌溉技术,AHP,熵权法,综合效益"
农业科学,"洞庭湖区生态农业发展瓶颈及对策,生态农业,洞庭湖区,发展瓶颈,对策"
农业科学,"无人机在现代农业中的应用综述,无人机,遥感,现代农业,传感器"
农业科学,"农业院校实践型创新人才培养模式探索与实践,专业学位硕士,校企协同,培养模式,"
农业科学,"基于大数据的农业智能机器人开发,大数据,农业机器人,智能化,控制"
农业科学,"第三届海外农业研究大会在京成功召开,农作物,多种功能,创意农业,乡村振兴"
农业科学,"《中国农业气象》征稿简则,E-DEA模型,逆E-DEA模型,农业生产效率,江苏省"
农业科学,"浙江省农村沼气利用典型技术的表征和演进,农业信息,信息服务,信息服务体系,"
农业科学,"基于DEA-Malmquist模型的山东省农业生产效率测算研究,沼气工程,畜禽粪污,沼液,沼气"
农业科学,"人力资源和社会保障部等两部门:发文要求进行农业技术人员职称制度改革,农业移动机器人,路径规划,遗传算法,矩阵二进制编码"
农业科学,"河南省农业绿色发展评价及推进方向研究,水肥一体化,人工智能,农业物联网,"
农业科学,"基于4G网络的新型农业植保机系统设计,农机调配,遗传算法,路径优化,MatLab"
农业科学,"农业农村部:加快水产养殖业绿色发展,农业植保机,4G网络,B/S模式,嵌入式系统"
农业科学,"吉林省白石山林业局森林生态系统服务功能价值评估,森林生态系统服务,分布式测算,价值评估,白石山林业局"
农业科学,"物联网技术在林业中的应用研究综述*,物联网技术,林业信息化,应用研究,"
农业科学,"新常态下林业供给侧改革对木材进口的影响与对策,木材,锯材,木材加工,林业供给侧改革"
农业科学,"强化基层林业青年队伍建设的体能训练方法,木材,家具,木材加工机械,林业青年"
农业科学,"林业生态栽培中的机械自动化技术与应用,机械自动化,林业资源,生态环境,栽培"
农业科学,"智慧林业在河南省林业基层管理中的应用与思考,智慧林业,林业信息化,应用,"
农业科学,"青海林业产业发展情况分析与建议,木材副产品,青海,林业产业,现状"
农业科学,"低碳经济时代提高林业经济效益的政策法律机制构建,木材,林业经济,低碳经济,经济效益"
农业科学,"新疆林业气象灾害风险调查与服务效益评估,林业气象灾害,森林火灾,服务效益评估,贡献率"
农业科学,"红塔山自然保护区林业有害生物普查结果分析,林业有害生物,造成危害,发生面积,危害特点"
农业科学,"广西商品林采伐法律制度营商环境优化研究,商品林,林木采伐,营商环境,优化"
农业科学,"数据挖掘技术在森林经营管理中的应用综述,森林经营管理,数据挖掘技术,决策树,神经网络"
农业科学,"基于SWOT分析法的临安区现代农林业发展,临安区,现代农林业,SWOT分析,战略矩阵"
农业科学,"内蒙古自治区造林方针政策发展历程研究,内蒙古,造林政策,发展历程,"
农业科学,"倾斜摄影与激光扫描技术结合的3D森林景观建模,森林景观,三维可视化,倾斜摄影,三维激光扫描仪"
农业科学,"高节竹笋出土后外观、营养和 食味品质的时序变化,高节竹,采笋时间,营养品质,食味品质"
农业科学,"馥郁滇丁香'香妃'成花过程的 主要内源物质变化特点,馥郁滇丁香,成花过程,内源物质,"
农业科学,"碳氢氧稳定同位素在草地生态系统 水循环研究中的应用,草地生态系统,氢氧稳定同位素,碳稳定同位素,水循环过程"
农业科学,"海口市林业有害生物发生情况调查,海口,检疫性有害生物,危险性有害生物,发生面积"
农业科学,"贵州省石漠化地区林业生态治理与林业产业 协调发展模式研究,石漠化,喀斯特地貌,生态治理,林业产业"
农业科学,"丽江市湿地保护面临的问题及对策,湿地资源,保护,特点,丽江市"
农业科学,"油橄榄灌溉研究进展,油橄榄,灌溉,文献计量,发文量"
农业科学,"抚育间伐后蒙古栎阔叶混交林径级结构及生长动态研究,蒙古栎,径级结构,林分,生长动态"
农业科学,"光照和土壤对乌桕秋季叶片色素及可溶性糖的影响,乌桕,光照,土壤,叶绿素"
农业科学,"普洱市林下有机三七产业发展优势及关键问题研究,有机三七产业,林下种植,产业定位,发展布局"
农业科学,"4个樱桃品种叶绿素荧光特性的比较研究,樱桃,叶绿素,荧光特性,光化学效率"
农业科学,"论水源涵养与蒸腾作用,水源涵养,蒸腾作用,森林火灾,数学模式"
农业科学,"大理苍山洱海国家级自然保护区生物多样性保护对策研究,生物多样性,维管束植物,威胁因素,保护对策"
农业科学,"峨山县云南松天然林地位指数表的编制,地位指数表,云南松天然林,基准年,导向曲线"
农业科学,"油用牡丹'凤丹'种子内源抑制物研究,凤丹,种子,休眠,内源抑制物"
农业科学,"对林业有害生物防治减灾工作高质量发展的思考,林业有害生物,防治减灾,高质量发展,对策建议"
农业科学,"樟叶越桔嫩枝扦插技术研究,樟叶越桔,嫩枝,扦插,植物生长调节剂"
农业科学,"保山市青华海国家湿地公园鳞翅目昆虫多样性研究,鳞翅目昆虫,昆虫多样性,昆虫监测,网扫法"
农业科学,"2种玉米芯菌糠的营养成分测定及平菇栽培试验,玉米芯,菌糠,营养成分,平菇"
农业科学,"2株间座壳属真菌培育白木香菌纹木的条件筛选实验,花斑木,菌纹木,间座壳属,真菌"
农业科学,"ArcGIS与91卫图助手软件结合在永平县 新一轮退耕还林工作中的应用,ArcGIS10.0软件,91卫图助手软件,新一轮退耕还林,坐标转换参数"
农业科学,"""临1号""草果优良家系的选育研究,""临1号""草果,优良家系,选育,遗传测定"
农业科学,"海拔高度对华北落叶松生物多样性的影响研究,小五台山,华北落叶松,物种多样性,"
农业科学,"楚雄市紫溪山林场华山松种子园病虫害调查,华山松种子园,病虫害调查,危害程度,生活史"
农业科学,"基于GIS的永平县泡核桃种植地块立地类型划分与评价,立地类型划分,立地质量评价,核桃种植地块,立地因子"
农业科学,"基于IAWA的3种简易木材识别方法探究,阔叶树材,泡沫测试,铬天青-S测试,燃烧灰烬测试"
农业科学,"荥经县天然林林分结构变化趋势研究,天然林,林分结构,变化趋势,荥经县"
农业科学,"曲靖市混交林营造技术探讨,混交林营造,应用条件,关键技术,曲靖市"
农业科学,"湿地植物景观营造与生态恢复研究进展,湿地植物,景观营造,生态恢复,植物群落"
农业科学,"基于纳米SiO2-PDMS体系的耐磨超疏水木材表面构建与特性评价,木材,二氧化硅微粒,十八烷基三氯硅烷,聚二甲基硅氧烷"
农业科学,"营口鲅鱼圈广场植物群落景观评价及优化建议,营口鲅鱼圈,广场绿地,层次分析法(AHP),景观评价"
农业科学,"植物生长调节剂和基质种类对杉木无性系瓶外生根组培苗质量的影响,杉木,无性系,组培,生根"
农业科学,"淇澳岛不同恢复类型红树林碳密度及固碳速率研究,淇澳岛,红树林,恢复,碳密度"
农业科学,"降水减少对红锥和马尾松温室气体排放的影响,穿透雨减少,红锥,马尾松,CO2排放"
农业科学,"枸杞蚜虫与枸杞木虱发生规律及药剂防治效果调查,枸杞木虱,枸杞蚜虫,丁硫克百威,阿维菌素"
农业科学,"基于认知和期望视角的森林小镇藤蔓景观设计策略研究,藤蔓景观,设计策略,认知度,期望度"
农业科学,"云南切梢小蠹雌雄成虫触角结构及感受器的扫描电镜观察,云南切梢小蠹,触角,感受器,扫描电镜"
农业科学,"亚热带泡桐人工林土壤养分利用效率研究,泡桐人工林,养分利用效率(NUE),主成分分析(PCA),数据包络分析(DEA)"
农业科学,"暖木条荚蒾果抗氧化成分的制备及主要活性成分分析,暖木条荚蒾果,超声辅助提取,响应面优化,抗氧化"
农业科学,"北方三地6个叶用银杏无性系生长生理选育研究,银杏,无性系,区域化栽培,生长指标"
农业科学,"持续淹水胁迫对美洲黑杨幼苗生长及生理生化的影响,杨树品种,淹水胁迫,生理响应,抗涝性"
农业科学,"基于机载LiDAR的伪大光斑波形数据反演林分平均高,机载LiDAR,波形数据,伪大光斑,林分平均高"
